ダウンロードした時刻：2023/09/12 09:03:16

,,,飛島,飛島,飛島
1981,8,13,25.5,8,1
1981,8,14,24.9,8,1
1981,8,15,25.5,8,1
1981,8,16,26.7,8,1
1981,8,17,26.6,8,1
1981,8,18,26.2,8,1
1981,8,19,25.6,8,1
1981,8,20,25.3,8,1
1981,8,21,25.6,8,1
1981,8,22,28.0,8,1
1981,8,23,25.4,8,1
1981,8,24,25.0,8,1
1981,8,25,28.0,8,1
1981,8,26,27.2,8,1
1981,8,27,21.4,8,1
1981,8,28,25.0,8,1
1981,8,29,27.4,8,1
1981,8,30,26.0,8,1
1981,8,31,22.2,8,1
1981,9,1,23.2,8,1
1981,9,2,21.3,8,1
1981,9,3,23.9,8,1
1981,9,4,24.6,8,1
1981,9,5,22.8,8,1
1981,9,6,22.2,8,1
1981,9,7,22.3,8,1
1981,9,8,22.4,8,1
1981,9,9,22.9,8,1
1981,9,10,20.2,8,1
1981,9,11,20.6,8,1
1981,9,12,21.4,8,1
1981,9,13,22.6,8,1
1981,9,14,21.2,8,1
1981,9,15,21.4,8,1
1982,7,1,22.7,8,1
1982,7,2,23.4,8,1
1982,7,3,23.7,8,1
1982,7,4,24.3,8,1
1982,7,5,24.9,8,1
1982,7,6,24.2,8,1
1982,7,7,22.4,8,1
1982,7,8,24.6,8,1
1982,7,9,25.7,8,1
1982,7,10,25.2,8,1
1982,7,11,30.0,8,1
1982,7,12,24.7,8,1
1982,7,13,26.2,8,1
1982,7,14,25.6,8,1
1982,7,15,26.8,8,1
1982,7,16,23.7,8,1
1982,7,17,22.2,8,1
1982,7,18,24.5,8,1
1982,7,19,25.9,8,1
1982,7,20,26.0,8,1
1982,7,21,26.0,8,1
1982,7,22,26.4,8,1
1982,7,23,26.3,8,1
1982,7,24,27.6,8,1
1982,7,25,24.8,8,1
1982,7,26,23.3,8,1
1982,7,27,23.1,8,1
1982,7,28,26.1,8,1
1982,7,29,25.3,8,1
1982,7,30,25.0,8,1
1982,7,31,27.2,8,1
1982,8,1,26.0,8,1
1982,8,2,28.9,8,1
1982,8,3,22.8,8,1
1982,8,4,21.7,8,1
1982,8,5,24.2,8,1
1982,8,6,23.1,8,1
1982,8,7,24.1,8,1
1982,8,8,25.4,8,1
1982,8,9,26.1,8,1
1982,8,10,26.6,8,1
1982,8,11,26.9,8,1
1982,8,12,28.1,8,1
1982,8,13,27.3,8,1
1982,8,14,28.2,8,1
1982,8,15,26.3,8,1
1982,8,16,28.2,8,1
1982,8,17,28.4,8,1
1982,8,18,29.8,8,1
1982,8,19,28.6,8,1
1982,8,20,28.8,8,1
1982,8,21,27.4,8,1
1982,8,22,25.9,8,1
1982,8,23,24.6,8,1
1982,8,24,24.0,8,1
1982,8,25,25.3,8,1
1982,8,26,28.3,8,1
1982,8,27,28.4,8,1
1982,8,28,29.1,8,1
1982,8,29,30.0,8,1
1982,8,30,24.2,8,1
1982,8,31,26.2,8,1
1982,9,1,26.1,8,1
1982,9,2,26.6,8,1
1982,9,3,23.6,8,1
1982,9,4,22.8,8,1
1982,9,5,23.2,8,1
1982,9,6,23.9,8,1
1982,9,7,24.5,8,1
1982,9,8,25.9,8,1
1982,9,9,23.2,8,1
1982,9,10,22.2,8,1
1982,9,11,22.4,8,1
1982,9,12,19.3,8,1
1982,9,13,22.2,8,1
1982,9,14,22.1,8,1
1982,9,15,22.6,8,1
1983,7,1,21.4,8,1
1983,7,2,24.0,8,1
1983,7,3,20.3,8,1
1983,7,4,23.7,8,1
1983,7,5,21.2,8,1
1983,7,6,23.4,8,1
1983,7,7,22.4,8,1
1983,7,8,22.3,8,1
1983,7,9,23.3,8,1
1983,7,10,22.9,8,1
1983,7,11,25.6,8,1
1983,7,12,25.1,8,1
1983,7,13,22.8,8,1
1983,7,14,23.7,8,1
1983,7,15,23.5,8,1
1983,7,16,22.8,8,1
1983,7,17,23.5,8,1
1983,7,18,24.0,8,1
1983,7,19,22.1,8,1
1983,7,20,22.8,8,1
1983,7,21,22.9,8,1
1983,7,22,22.3,8,1
1983,7,23,24.8,8,1
1983,7,24,23.8,8,1
1983,7,25,25.1,8,1
1983,7,26,22.7,8,1
1983,7,27,25.0,8,1
1983,7,28,26.3,8,1
1983,7,29,25.5,8,1
1983,7,30,25.0,8,1
1983,7,31,23.5,8,1
1983,8,1,25.8,8,1
1983,8,2,24.6,8,1
1983,8,3,24.5,8,1
1983,8,4,25.2,8,1
1983,8,5,26.5,4,1
1983,8,6,28.7,8,1
1983,8,7,29.2,8,1
1983,8,8,29.4,8,1
1983,8,9,29.7,8,1
1983,8,10,29.0,8,1
1983,8,11,27.5,8,1
1983,8,12,27.2,8,1
1983,8,13,27.5,8,1
1983,8,14,31.6,8,1
1983,8,15,32.0,8,1
1983,8,16,30.5,8,1
1983,8,17,30.0,8,1
1983,8,18,29.1,8,1
1983,8,19,28.0,8,1
1983,8,20,28.5,8,1
1983,8,21,26.8,8,1
1983,8,22,25.2,8,1
1983,8,23,24.7,8,1
1983,8,24,22.7,8,1
1983,8,25,24.9,8,1
1983,8,26,27.0,8,1
1983,8,27,27.7,8,1
1983,8,28,27.6,8,1
1983,8,29,27.7,8,1
1983,8,30,27.7,8,1
1983,8,31,26.9,8,1
1983,9,1,27.5,8,1
1983,9,2,28.6,8,1
1983,9,3,29.5,8,1
1983,9,4,28.0,8,1
1983,9,5,26.8,8,1
1983,9,6,28.3,8,1
1983,9,7,26.5,8,1
1983,9,8,24.2,8,1
1983,9,9,24.9,8,1
1983,9,10,24.6,8,1
1983,9,11,24.7,8,1
1983,9,12,26.1,8,1
1983,9,13,23.5,8,1
1983,9,14,22.6,8,1
1983,9,15,23.8,8,1
1984,7,1,25.5,8,1
1984,7,2,25.5,8,1
1984,7,3,23.9,8,1
1984,7,4,23.7,8,1
1984,7,5,22.0,8,1
1984,7,6,21.8,8,1
1984,7,7,24.6,8,1
1984,7,8,21.5,8,1
1984,7,9,22.2,8,1
1984,7,10,21.4,8,1
1984,7,11,22.6,8,1
1984,7,12,25.7,8,1
1984,7,13,24.8,8,1
1984,7,14,24.4,8,1
1984,7,15,27.1,8,1
1984,7,16,25.8,8,1
1984,7,17,26.8,8,1
1984,7,18,25.8,8,1
1984,7,19,26.1,8,1
1984,7,20,27.1,8,1
1984,7,21,27.9,8,1
1984,7,22,28.7,8,1
1984,7,23,29.0,8,1
1984,7,24,28.8,8,1
1984,7,25,28.4,8,1
1984,7,26,24.2,8,1
1984,7,27,27.9,4,1
1984,7,28,29.7,8,1
1984,7,29,31.3,8,1
1984,7,30,30.4,8,1
1984,7,31,29.0,8,1
1984,8,1,28.9,8,1
1984,8,2,29.5,8,1
1984,8,3,29.1,8,1
1984,8,4,30.5,8,1
1984,8,5,29.6,8,1
1984,8,6,30.6,8,1
1984,8,7,29.9,8,1
1984,8,8,30.8,8,1
1984,8,9,30.6,8,1
1984,8,10,30.8,8,1
1984,8,11,31.1,8,1
1984,8,12,31.9,8,1
1984,8,13,29.3,8,1
1984,8,14,30.2,8,1
1984,8,15,31.9,8,1
1984,8,16,32.3,8,1
1984,8,17,31.0,8,1
1984,8,18,29.4,8,1
1984,8,19,27.8,8,1
1984,8,20,28.9,8,1
1984,8,21,31.7,8,1
1984,8,22,31.5,8,1
1984,8,23,22.3,8,1
1984,8,24,23.7,8,1
1984,8,25,27.4,8,1
1984,8,26,28.1,8,1
1984,8,27,26.6,8,1
1984,8,28,25.5,8,1
1984,8,29,25.8,8,1
1984,8,30,27.4,8,1
1984,8,31,25.3,8,1
1984,9,1,24.6,8,1
1984,9,2,25.6,8,1
1984,9,3,22.2,8,1
1984,9,4,22.1,8,1
1984,9,5,24.9,8,1
1984,9,6,25.3,8,1
1984,9,7,23.5,8,1
1984,9,8,25.5,8,1
1984,9,9,23.3,8,1
1984,9,10,24.3,8,1
1984,9,11,25.8,8,1
1984,9,12,24.5,8,1
1984,9,13,23.1,8,1
1984,9,14,22.7,8,1
1984,9,15,24.0,8,1
1985,7,1,20.0,8,1
1985,7,2,23.1,8,1
1985,7,3,23.1,8,1
1985,7,4,20.6,8,1
1985,7,5,22.8,8,1
1985,7,6,21.6,8,1
1985,7,7,21.0,8,1
1985,7,8,22.4,8,1
1985,7,9,24.1,8,1
1985,7,10,27.0,8,1
1985,7,11,22.3,8,1
1985,7,12,22.8,8,1
1985,7,13,23.6,8,1
1985,7,14,23.4,8,1
1985,7,15,19.4,8,1
1985,7,16,22.4,8,1
1985,7,17,21.7,8,1
1985,7,18,22.5,8,1
1985,7,19,24.9,8,1
1985,7,20,26.4,8,1
1985,7,21,28.2,8,1
1985,7,22,24.5,8,1
1985,7,23,26.9,8,1
1985,7,24,27.8,8,1
1985,7,25,28.8,8,1
1985,7,26,29.2,8,1
1985,7,27,29.6,8,1
1985,7,28,28.9,8,1
1985,7,29,29.8,8,1
1985,7,30,27.4,8,1
1985,7,31,28.7,8,1
1985,8,1,29.9,8,1
1985,8,2,30.6,8,1
1985,8,3,31.3,8,1
1985,8,4,30.6,8,1
1985,8,5,31.8,8,1
1985,8,6,31.1,8,1
1985,8,7,31.5,8,1
1985,8,8,31.3,8,1
1985,8,9,32.1,8,1
1985,8,10,31.7,8,1
1985,8,11,32.9,8,1
1985,8,12,27.9,8,1
1985,8,13,29.7,8,1
1985,8,14,31.4,8,1
1985,8,15,31.4,8,1
1985,8,16,31.3,8,1
1985,8,17,32.3,8,1
1985,8,18,31.4,8,1
1985,8,19,28.6,8,1
1985,8,20,30.2,8,1
1985,8,21,29.6,8,1
1985,8,22,30.4,8,1
1985,8,23,31.3,8,1
1985,8,24,29.4,8,1
1985,8,25,29.3,8,1
1985,8,26,28.8,8,1
1985,8,27,30.5,8,1
1985,8,28,27.6,8,1
1985,8,29,26.9,8,1
1985,8,30,31.4,8,1
1985,8,31,31.3,8,1
1985,9,1,29.7,8,1
1985,9,2,26.1,8,1
1985,9,3,26.0,8,1
1985,9,4,28.1,8,1
1985,9,5,28.6,8,1
1985,9,6,29.4,8,1
1985,9,7,26.4,8,1
1985,9,8,26.9,8,1
1985,9,9,27.6,8,1
1985,9,10,25.9,8,1
1985,9,11,24.3,8,1
1985,9,12,23.8,8,1
1985,9,13,21.7,8,1
1985,9,14,21.0,8,1
1985,9,15,22.7,8,1
1986,7,1,20.0,8,1
1986,7,2,20.0,8,1
1986,7,3,20.0,8,1
1986,7,4,20.4,8,1
1986,7,5,22.0,8,1
1986,7,6,22.1,8,1
1986,7,7,22.6,8,1
1986,7,8,21.3,8,1
1986,7,9,21.4,8,1
1986,7,10,22.0,8,1
1986,7,11,23.7,8,1
1986,7,12,25.6,8,1
1986,7,13,22.1,8,1
1986,7,14,21.9,8,1
1986,7,15,21.0,8,1
1986,7,16,21.8,8,1
1986,7,17,21.9,8,1
1986,7,18,21.5,8,1
1986,7,19,21.3,8,1
1986,7,20,23.3,8,1
1986,7,21,25.1,8,1
1986,7,22,21.7,8,1
1986,7,23,23.5,8,1
1986,7,24,21.3,8,1
1986,7,25,21.2,8,1
1986,7,26,23.3,8,1
1986,7,27,25.6,8,1
1986,7,28,25.6,4,1
1986,7,29,27.6,8,1
1986,7,30,28.8,8,1
1986,7,31,30.0,8,1
1986,8,1,30.3,8,1
1986,8,2,30.6,8,1
1986,8,3,28.8,8,1
1986,8,4,23.6,8,1
1986,8,5,22.2,8,1
1986,8,6,24.5,8,1
1986,8,7,24.9,8,1
1986,8,8,24.7,8,1
1986,8,9,25.6,8,1
1986,8,10,28.1,8,1
1986,8,11,29.8,8,1
1986,8,12,27.4,8,1
1986,8,13,28.9,8,1
1986,8,14,28.7,8,1
1986,8,15,26.1,8,1
1986,8,16,27.4,8,1
1986,8,17,28.6,8,1
1986,8,18,28.2,8,1
1986,8,19,28.2,8,1
1986,8,20,26.5,8,1
1986,8,21,27.7,8,1
1986,8,22,27.0,8,1
1986,8,23,26.2,8,1
1986,8,24,26.3,8,1
1986,8,25,26.0,8,1
1986,8,26,27.2,8,1
1986,8,27,27.5,8,1
1986,8,28,27.9,8,1
1986,8,29,30.9,8,1
1986,8,30,27.4,8,1
1986,8,31,28.2,8,1
1986,9,1,25.3,8,1
1986,9,2,30.8,8,1
1986,9,3,26.5,8,1
1986,9,4,26.9,8,1
1986,9,5,24.5,8,1
1986,9,6,24.7,8,1
1986,9,7,24.8,8,1
1986,9,8,25.2,8,1
1986,9,9,24.9,8,1
1986,9,10,24.9,8,1
1986,9,11,24.4,8,1
1986,9,12,26.5,8,1
1986,9,13,24.3,8,1
1986,9,14,22.8,8,1
1986,9,15,25.3,8,1
1987,7,1,25.5,8,1
1987,7,2,24.5,8,1
1987,7,3,25.5,8,1
1987,7,4,24.0,8,1
1987,7,5,25.2,8,1
1987,7,6,20.8,8,1
1987,7,7,23.8,8,1
1987,7,8,24.4,8,1
1987,7,9,25.7,8,1
1987,7,10,24.3,8,1
1987,7,11,21.3,8,1
1987,7,12,23.2,8,1
1987,7,13,21.5,8,1
1987,7,14,25.0,8,1
1987,7,15,23.9,8,1
1987,7,16,28.4,8,1
1987,7,17,27.4,8,1
1987,7,18,24.4,8,1
1987,7,19,27.0,8,1
1987,7,20,27.5,8,1
1987,7,21,24.8,8,1
1987,7,22,25.1,8,1
1987,7,23,28.5,8,1
1987,7,24,23.5,8,1
1987,7,25,25.9,8,1
1987,7,26,25.8,8,1
1987,7,27,27.2,8,1
1987,7,28,25.4,8,1
1987,7,29,24.8,8,1
1987,7,30,25.1,8,1
1987,7,31,23.9,4,1
1987,8,1,23.1,8,1
1987,8,2,25.7,8,1
1987,8,3,27.0,8,1
1987,8,4,25.9,8,1
1987,8,5,23.2,8,1
1987,8,6,25.5,4,1
1987,8,7,26.8,8,1
1987,8,8,29.6,8,1
1987,8,9,25.7,8,1
1987,8,10,29.8,8,1
1987,8,11,28.1,8,1
1987,8,12,29.9,8,1
1987,8,13,27.8,8,1
1987,8,14,27.6,8,1
1987,8,15,27.1,8,1
1987,8,16,25.6,8,1
1987,8,17,25.6,8,1
1987,8,18,27.3,8,1
1987,8,19,26.9,8,1
1987,8,20,27.5,8,1
1987,8,21,25.7,8,1
1987,8,22,28.1,8,1
1987,8,23,27.5,8,1
1987,8,24,26.7,8,1
1987,8,25,26.7,8,1
1987,8,26,27.8,8,1
1987,8,27,24.6,8,1
1987,8,28,24.4,8,1
1987,8,29,27.0,8,1
1987,8,30,28.4,8,1
1987,8,31,30.7,8,1
1987,9,1,25.6,8,1
1987,9,2,25.2,8,1
1987,9,3,25.9,8,1
1987,9,4,24.9,8,1
1987,9,5,27.3,8,1
1987,9,6,29.8,8,1
1987,9,7,29.4,8,1
1987,9,8,28.0,8,1
1987,9,9,26.4,8,1
1987,9,10,25.6,8,1
1987,9,11,24.7,8,1
1987,9,12,23.7,8,1
1987,9,13,25.4,8,1
1987,9,14,25.7,8,1
1987,9,15,25.4,8,1
1988,7,1,20.4,8,1
1988,7,2,22.9,8,1
1988,7,3,23.2,8,1
1988,7,4,22.9,8,1
1988,7,5,23.3,8,1
1988,7,6,23.0,8,1
1988,7,7,21.3,8,1
1988,7,8,22.8,8,1
1988,7,9,22.4,8,1
1988,7,10,24.3,8,1
1988,7,11,24.3,8,1
1988,7,12,22.1,8,1
1988,7,13,23.9,8,1
1988,7,14,26.2,8,1
1988,7,15,23.2,8,1
1988,7,16,22.4,8,1
1988,7,17,24.8,8,1
1988,7,18,24.6,8,1
1988,7,19,24.9,8,1
1988,7,20,25.2,8,1
1988,7,21,25.5,8,1
1988,7,22,26.2,8,1
1988,7,23,26.1,8,1
1988,7,24,24.1,8,1
1988,7,25,23.6,4,1
1988,7,26,25.4,8,1
1988,7,27,23.7,8,1
1988,7,28,20.1,8,1
1988,7,29,24.6,8,1
1988,7,30,25.3,8,1
1988,7,31,25.2,8,1
1988,8,1,26.5,8,1
1988,8,2,29.7,8,1
1988,8,3,28.3,8,1
1988,8,4,27.7,8,1
1988,8,5,23.7,8,1
1988,8,6,25.5,8,1
1988,8,7,28.5,8,1
1988,8,8,28.6,8,1
1988,8,9,28.9,8,1
1988,8,10,30.2,8,1
1988,8,11,28.1,8,1
1988,8,12,27.8,8,1
1988,8,13,29.7,8,1
1988,8,14,30.7,8,1
1988,8,15,30.4,8,1
1988,8,16,28.6,8,1
1988,8,17,29.6,8,1
1988,8,18,29.2,8,1
1988,8,19,29.8,8,1
1988,8,20,30.3,8,1
1988,8,21,29.7,8,1
1988,8,22,29.0,8,1
1988,8,23,29.6,8,1
1988,8,24,28.9,8,1
1988,8,25,31.3,8,1
1988,8,26,30.2,8,1
1988,8,27,30.4,8,1
1988,8,28,27.5,8,1
1988,8,29,25.5,8,1
1988,8,30,27.8,8,1
1988,8,31,27.3,8,1
1988,9,1,25.4,8,1
1988,9,2,25.8,8,1
1988,9,3,25.8,8,1
1988,9,4,25.9,8,1
1988,9,5,25.9,8,1
1988,9,6,21.9,8,1
1988,9,7,23.4,8,1
1988,9,8,25.8,8,1
1988,9,9,27.2,8,1
1988,9,10,24.8,8,1
1988,9,11,21.6,8,1
1988,9,12,25.3,8,1
1988,9,13,24.6,8,1
1988,9,14,25.2,8,1
1988,9,15,25.0,8,1
1989,7,1,21.0,8,1
1989,7,2,22.3,8,1
1989,7,3,22.6,8,1
1989,7,4,21.1,8,1
1989,7,5,21.1,8,1
1989,7,6,22.5,8,1
1989,7,7,24.3,8,1
1989,7,8,25.8,8,1
1989,7,9,26.3,8,1
1989,7,10,21.9,8,1
1989,7,11,21.9,8,1
1989,7,12,24.0,8,1
1989,7,13,24.7,8,1
1989,7,14,21.1,8,1
1989,7,15,24.2,8,1
1989,7,16,26.9,8,1
1989,7,17,25.5,8,1
1989,7,18,28.0,8,1
1989,7,19,28.5,8,1
1989,7,20,26.9,8,1
1989,7,21,29.6,8,1
1989,7,22,29.9,8,1
1989,7,23,29.2,8,1
1989,7,24,30.6,4,1
1989,7,25,32.9,8,1
1989,7,26,32.4,8,1
1989,7,27,30.3,8,1
1989,7,28,30.3,8,1
1989,7,29,30.4,8,1
1989,7,30,31.0,8,1
1989,7,31,32.2,8,1
1989,8,1,28.8,8,1
1989,8,2,30.7,8,1
1989,8,3,32.1,8,1
1989,8,4,30.2,8,1
1989,8,5,32.1,8,1
1989,8,6,31.0,8,1
1989,8,7,25.6,8,1
1989,8,8,26.6,8,1
1989,8,9,27.0,8,1
1989,8,10,28.1,8,1
1989,8,11,26.0,8,1
1989,8,12,27.5,8,1
1989,8,13,30.1,8,1
1989,8,14,25.5,8,1
1989,8,15,28.2,8,1
1989,8,16,28.1,8,1
1989,8,17,29.0,8,1
1989,8,18,27.5,8,1
1989,8,19,26.5,8,1
1989,8,20,28.9,8,1
1989,8,21,30.5,8,1
1989,8,22,30.1,8,1
1989,8,23,30.1,8,1
1989,8,24,27.2,8,1
1989,8,25,26.2,8,1
1989,8,26,27.9,8,1
1989,8,27,25.8,8,1
1989,8,28,26.1,8,1
1989,8,29,26.2,8,1
1989,8,30,28.7,8,1
1989,8,31,24.9,8,1
1989,9,1,26.9,8,1
1989,9,2,24.5,8,1
1989,9,3,24.3,8,1
1989,9,4,25.0,8,1
1989,9,5,27.2,8,1
1989,9,6,20.6,8,1
1989,9,7,24.0,8,1
1989,9,8,25.9,8,1
1989,9,9,24.0,8,1
1989,9,10,24.6,8,1
1989,9,11,26.5,8,1
1989,9,12,25.6,8,1
1989,9,13,23.3,8,1
1989,9,14,22.6,8,1
1989,9,15,25.2,8,1
1990,7,1,24.4,8,1
1990,7,2,26.8,8,1
1990,7,3,25.1,8,1
1990,7,4,21.4,8,1
1990,7,5,21.1,8,1
1990,7,6,22.5,8,1
1990,7,7,25.4,8,1
1990,7,8,26.7,8,1
1990,7,9,26.2,8,1
1990,7,10,25.5,8,1
1990,7,11,27.3,8,1
1990,7,12,26.4,8,1
1990,7,13,22.9,8,1
1990,7,14,27.6,8,1
1990,7,15,23.2,8,1
1990,7,16,24.8,8,1
1990,7,17,23.1,8,1
1990,7,18,24.9,8,1
1990,7,19,26.0,8,1
1990,7,20,24.9,8,1
1990,7,21,26.7,8,1
1990,7,22,26.7,8,1
1990,7,23,27.2,8,1
1990,7,24,28.8,8,1
1990,7,25,27.4,8,1
1990,7,26,27.5,8,1
1990,7,27,25.0,8,1
1990,7,28,28.7,8,1
1990,7,29,29.0,8,1
1990,7,30,28.6,8,1
1990,7,31,27.3,8,1
1990,8,1,27.7,8,1
1990,8,2,28.6,8,1
1990,8,3,30.7,8,1
1990,8,4,30.9,8,1
1990,8,5,31.5,8,1
1990,8,6,31.0,8,1
1990,8,7,29.8,8,1
1990,8,8,28.4,8,1
1990,8,9,30.8,8,1
1990,8,10,29.6,8,1
1990,8,11,28.5,8,1
1990,8,12,29.6,8,1
1990,8,13,29.2,8,1
1990,8,14,28.4,8,1
1990,8,15,28.8,8,1
1990,8,16,26.3,8,1
1990,8,17,22.4,8,1
1990,8,18,26.5,8,1
1990,8,19,27.9,8,1
1990,8,20,28.4,8,1
1990,8,21,31.1,8,1
1990,8,22,33.2,8,1
1990,8,23,29.2,8,1
1990,8,24,30.0,8,1
1990,8,25,29.3,8,1
1990,8,26,27.6,8,1
1990,8,27,27.0,8,1
1990,8,28,26.7,8,1
1990,8,29,28.4,8,1
1990,8,30,28.2,8,1
1990,8,31,28.7,8,1
1990,9,1,30.7,8,1
1990,9,2,31.4,8,1
1990,9,3,28.7,8,1
1990,9,4,25.7,8,1
1990,9,5,25.3,8,1
1990,9,6,23.8,8,1
1990,9,7,21.6,8,1
1990,9,8,25.4,8,1
1990,9,9,25.8,8,1
1990,9,10,25.6,8,1
1990,9,11,24.8,8,1
1990,9,12,24.3,8,1
1990,9,13,24.0,8,1
1990,9,14,26.3,8,1
1990,9,15,22.2,8,1
1991,7,1,23.8,8,1
1991,7,2,22.7,8,1
1991,7,3,24.9,8,1
1991,7,4,23.9,8,1
1991,7,5,21.6,8,1
1991,7,6,26.1,8,1
1991,7,7,25.1,8,1
1991,7,8,21.9,8,1
1991,7,9,25.1,8,1
1991,7,10,21.5,8,1
1991,7,11,24.2,8,1
1991,7,12,22.1,8,1
1991,7,13,25.0,8,1
1991,7,14,24.7,8,1
1991,7,15,25.5,8,1
1991,7,16,21.3,8,1
1991,7,17,21.3,8,1
1991,7,18,24.6,8,1
1991,7,19,24.4,8,1
1991,7,20,21.7,8,1
1991,7,21,24.5,8,1
1991,7,22,22.4,8,1
1991,7,23,26.7,8,1
1991,7,24,23.9,8,1
1991,7,25,23.5,8,1
1991,7,26,26.0,8,1
1991,7,27,26.1,8,1
1991,7,28,26.0,8,1
1991,7,29,27.4,8,1
1991,7,30,27.9,8,1
1991,7,31,25.6,8,1
1991,8,1,24.9,8,1
1991,8,2,26.2,8,1
1991,8,3,23.1,8,1
1991,8,4,24.8,8,1
1991,8,5,24.7,8,1
1991,8,6,26.5,8,1
1991,8,7,24.3,8,1
1991,8,8,25.0,8,1
1991,8,9,26.1,8,1
1991,8,10,26.1,8,1
1991,8,11,25.6,8,1
1991,8,12,27.5,8,1
1991,8,13,26.6,8,1
1991,8,14,27.5,8,1
1991,8,15,26.3,8,1
1991,8,16,27.1,8,1
1991,8,17,27.4,8,1
1991,8,18,28.1,8,1
1991,8,19,30.4,8,1
1991,8,20,30.8,8,1
1991,8,21,29.7,8,1
1991,8,22,26.5,8,1
1991,8,23,26.6,8,1
1991,8,24,26.7,8,1
1991,8,25,28.1,8,1
1991,8,26,26.5,8,1
1991,8,27,23.4,8,1
1991,8,28,23.7,8,1
1991,8,29,25.2,8,1
1991,8,30,30.7,8,1
1991,8,31,25.2,8,1
1991,9,1,25.7,8,1
1991,9,2,25.9,8,1
1991,9,3,26.6,8,1
1991,9,4,26.3,8,1
1991,9,5,28.7,8,1
1991,9,6,28.2,8,1
1991,9,7,26.0,8,1
1991,9,8,26.4,8,1
1991,9,9,27.9,8,1
1991,9,10,25.7,8,1
1991,9,11,23.1,8,1
1991,9,12,22.9,8,1
1991,9,13,22.5,8,1
1991,9,14,20.7,8,1
1991,9,15,23.7,8,1
1992,7,1,22.6,8,1
1992,7,2,25.2,8,1
1992,7,3,22.3,8,1
1992,7,4,25.7,8,1
1992,7,5,25.5,8,1
1992,7,6,25.5,8,1
1992,7,7,24.6,8,1
1992,7,8,26.9,8,1
1992,7,9,25.0,8,1
1992,7,10,24.4,8,1
1992,7,11,24.4,8,1
1992,7,12,25.6,8,1
1992,7,13,24.4,8,1
1992,7,14,25.5,8,1
1992,7,15,25.5,8,1
1992,7,16,25.8,8,1
1992,7,17,26.4,8,1
1992,7,18,23.1,8,1
1992,7,19,25.3,8,1
1992,7,20,27.1,8,1
1992,7,21,24.5,8,1
1992,7,22,24.7,8,1
1992,7,23,25.3,8,1
1992,7,24,26.8,8,1
1992,7,25,25.2,8,1
1992,7,26,27.2,8,1
1992,7,27,25.6,8,1
1992,7,28,25.2,8,1
1992,7,29,26.1,8,1
1992,7,30,27.3,8,1
1992,7,31,25.5,8,1
1992,8,1,22.4,8,1
1992,8,2,25.2,8,1
1992,8,3,24.2,8,1
1992,8,4,24.2,8,1
1992,8,5,28.7,8,1
1992,8,6,28.3,8,1
1992,8,7,27.2,8,1
1992,8,8,28.2,8,1
1992,8,9,24.7,8,1
1992,8,10,25.6,8,1
1992,8,11,24.4,8,1
1992,8,12,26.3,8,1
1992,8,13,23.7,8,1
1992,8,14,26.2,8,1
1992,8,15,29.2,8,1
1992,8,16,31.2,8,1
1992,8,17,31.9,8,1
1992,8,18,32.1,8,1
1992,8,19,29.7,8,1
1992,8,20,25.7,8,1
1992,8,21,22.7,8,1
1992,8,22,28.3,8,1
1992,8,23,27.7,8,1
1992,8,24,28.6,8,1
1992,8,25,29.2,8,1
1992,8,26,26.5,8,1
1992,8,27,28.7,8,1
1992,8,28,29.1,8,1
1992,8,29,28.4,8,1
1992,8,30,29.1,8,1
1992,8,31,27.9,8,1
1992,9,1,29.4,8,1
1992,9,2,26.7,8,1
1992,9,3,27.2,8,1
1992,9,4,26.3,8,1
1992,9,5,24.2,8,1
1992,9,6,24.8,8,1
1992,9,7,24.7,8,1
1992,9,8,27.0,8,1
1992,9,9,22.1,8,1
1992,9,10,21.2,8,1
1992,9,11,22.8,8,1
1992,9,12,23.8,8,1
1992,9,13,22.9,8,1
1992,9,14,24.8,8,1
1992,9,15,22.4,8,1
1993,7,1,22.2,8,1
1993,7,2,23.9,8,1
1993,7,3,19.4,8,1
1993,7,4,22.7,8,1
1993,7,5,21.1,8,1
1993,7,6,23.4,8,1
1993,7,7,25.6,8,1
1993,7,8,26.1,8,1
1993,7,9,21.1,8,1
1993,7,10,19.9,8,1
1993,7,11,21.7,8,1
1993,7,12,21.4,8,1
1993,7,13,22.1,4,1
1993,7,14,21.4,8,1
1993,7,15,22.6,8,1
1993,7,16,20.8,8,1
1993,7,17,22.1,8,1
1993,7,18,20.0,8,1
1993,7,19,22.7,8,1
1993,7,20,23.7,8,1
1993,7,21,24.8,8,1
1993,7,22,24.9,8,1
1993,7,23,25.3,8,1
1993,7,24,26.4,8,1
1993,7,25,28.2,8,1
1993,7,26,24.0,8,1
1993,7,27,25.5,8,1
1993,7,28,23.6,8,1
1993,7,29,24.1,8,1
1993,7,30,26.4,8,1
1993,7,31,22.7,8,1
1993,8,1,19.9,8,1
1993,8,2,23.9,8,1
1993,8,3,22.9,8,1
1993,8,4,25.7,8,1
1993,8,5,24.4,8,1
1993,8,6,23.4,8,1
1993,8,7,24.6,8,1
1993,8,8,26.3,8,1
1993,8,9,23.4,8,1
1993,8,10,23.6,8,1
1993,8,11,25.3,8,1
1993,8,12,23.2,8,1
1993,8,13,23.2,8,1
1993,8,14,22.1,8,1
1993,8,15,23.1,8,1
1993,8,16,23.9,8,1
1993,8,17,21.5,8,1
1993,8,18,25.5,8,1
