ダウンロードした時刻：2019/03/24 10:45:19

,,,酒田,酒田,酒田,酒田
年,月,日,最高気温(℃),最高気温(℃),平均気温(℃),平均気温(℃)
,,,,,,
,,,,品質情報,,品質情報
1999,3,15,10.4,8,7.6,8
1999,3,16,9.5,8,7.2,8
1999,3,17,13.6,8,9.2,8
1999,3,18,21.0,8,12.6,8
1999,3,19,10.8,8,7.5,8
1999,3,20,5.1,8,3.6,8
1999,3,21,6.6,8,2.8,8
1999,3,22,5.6,8,2.6,8
1999,3,23,5.3,8,2.1,8
1999,3,24,12.3,8,5.5,8
1999,3,25,16.1,8,9.3,8
1999,3,26,18.6,8,11.7,8
1999,3,27,9.5,8,6.6,8
1999,3,28,6.4,8,2.4,8
1999,3,29,1.1,8,-0.5,8
1999,3,30,4.7,8,1.7,8
1999,3,31,10.3,8,4.6,8
1999,4,1,16.8,8,9.8,8
1999,4,2,12.5,8,8.6,8
1999,4,3,6.9,8,4.3,8
1999,4,4,13.3,8,7.9,8
1999,4,5,13.0,8,5.8,8
1999,4,6,12.1,8,5.9,8
1999,4,7,9.2,8,5.6,8
1999,4,8,7.2,8,5.2,8
1999,4,9,12.5,8,8.1,8
1999,4,10,16.7,8,10.5,8
1999,4,11,20.1,8,15.4,8
1999,4,12,21.2,8,16.9,8
1999,4,13,14.9,8,12.5,8
1999,4,14,10.8,8,9.4,8
1999,4,15,10.7,8,7.7,8
1999,4,16,19.1,8,11.6,8
1999,4,17,15.3,8,11.2,8
1999,4,18,21.8,8,14.6,8
1999,4,19,19.0,8,15.7,8
1999,4,20,15.4,8,12.4,8
1999,4,21,14.0,8,9.4,8
1999,4,22,19.8,8,12.3,8
1999,4,23,26.9,8,18.9,8
1999,4,24,19.4,8,16.7,8
1999,4,25,20.7,8,15.7,8
1999,4,26,16.5,8,13.8,8
1999,4,27,13.7,8,12.3,8
1999,4,28,12.6,8,10.4,8
1999,4,29,12.7,8,9.4,8
1999,4,30,13.9,8,9.3,8
2000,2,1,5.3,8,2.8,8
2000,2,2,6.5,8,4.3,8
2000,2,3,7.0,8,4.6,8
2000,2,4,5.8,8,3.5,8
2000,2,5,7.1,8,5.2,8
2000,2,6,6.7,8,3.7,8
2000,2,7,8.3,8,4.8,8
2000,2,8,7.6,8,3.8,8
2000,2,9,3.2,8,1.5,8
2000,2,10,4.5,8,1.9,8
2000,2,11,4.8,8,2.5,8
2000,2,12,7.0,8,3.6,8
2000,2,13,2.9,8,1.7,8
2000,2,14,6.2,8,3.5,8
2000,2,15,3.4,8,0.1,8
2000,2,16,-0.4,8,-1.9,8
2000,2,17,1.9,8,-0.6,8
2000,2,18,3.0,8,0.6,8
2000,2,19,4.0,8,1.2,8
2000,2,20,5.2,8,1.5,8
2000,2,21,2.8,8,0.2,8
2000,2,22,1.7,8,-0.3,8
2000,2,23,3.3,8,0.1,8
2000,2,24,3.4,8,-0.2,8
2000,2,25,0.8,8,-0.7,8
2000,2,26,2.2,8,0.2,8
2000,2,27,3.3,8,0.1,8
2000,2,28,2.7,8,0.4,8
2000,2,29,3.0,8,0.1,8
2000,3,1,3.8,8,1.7,8
2000,3,2,8.1,8,5.1,8
2000,3,3,10.1,8,5.9,8
2000,3,4,10.9,8,5.4,8
2000,3,5,8.5,8,5.8,8
2000,3,6,7.5,8,3.3,8
2000,3,7,6.2,8,2.2,8
2000,3,8,3.2,8,1.4,8
2000,3,9,1.2,8,-1.2,8
2000,3,10,2.3,8,-0.3,8
2000,3,11,8.1,8,3.3,8
2000,3,12,5.9,8,3.5,8
2000,3,13,5.2,8,1.4,8
2000,3,14,4.5,8,2.5,8
2000,3,15,6.4,8,3.6,8
2000,3,16,4.9,8,2.9,8
2000,3,17,5.9,8,3.8,8
2000,3,18,10.1,8,7.2,8
2000,3,19,14.2,8,8.9,8
2000,3,20,7.2,8,4.2,8
2000,3,21,7.0,8,3.7,8
2000,3,22,7.8,8,3.3,8
2000,3,23,11.2,8,5.7,8
2000,3,24,8.8,8,5.6,8
2000,3,25,5.8,8,3.7,8
2000,3,26,4.7,8,1.9,8
2000,3,27,7.6,8,3.8,8
2000,3,28,15.7,8,8.9,8
2000,3,29,13.7,8,9.9,8
2000,3,30,7.7,8,6.2,8
2000,3,31,13.4,8,8.3,8
2000,4,1,9.7,8,7.1,8
2000,4,2,9.2,8,6.6,8
2000,4,3,10.2,8,4.8,8
2000,4,4,16.9,8,9.6,8
2000,4,5,12.3,8,10.1,8
2000,4,6,10.7,8,7.6,8
2000,4,7,19.3,8,10.0,8
2000,4,8,11.1,8,8.2,8
2000,4,9,15.1,8,9.3,8
2000,4,10,18.6,8,12.9,8
2000,4,11,9.3,8,6.1,8
2000,4,12,12.8,8,8.8,8
2000,4,13,16.0,8,9.8,8
2000,4,14,12.7,8,9.8,8
2000,4,15,10.6,8,8.2,8
2000,4,16,9.3,8,6.8,8
2000,4,17,10.3,8,6.9,8
2000,4,18,14.3,8,8.9,8
2000,4,19,14.4,8,11.6,8
2000,4,20,12.0,8,9.7,8
2000,4,21,17.2,8,14.0,8
2000,4,22,14.3,8,11.9,8
2000,4,23,14.0,8,10.6,8
2000,4,24,15.7,8,11.8,8
2000,4,25,15.5,8,12.0,8
2000,4,26,20.7,8,12.8,8
2000,4,27,14.5,8,11.7,8
2000,4,28,10.9,8,8.8,8
2000,4,29,14.0,8,10.4,8
2000,4,30,18.8,8,12.7,8
2001,2,1,6.1,8,2.6,8
2001,2,2,0.6,8,-1.7,8
2001,2,3,1.7,8,-1.5,8
2001,2,4,0.1,8,-1.2,8
2001,2,5,5.2,8,0.7,8
2001,2,6,3.7,8,1.4,8
2001,2,7,1.5,8,-0.3,8
2001,2,8,1.2,8,-0.7,8
2001,2,9,4.5,8,0.6,8
2001,2,10,3.7,8,0.4,8
2001,2,11,-1.3,8,-2.8,8
2001,2,12,-0.2,8,-1.8,8
2001,2,13,0.1,8,-1.3,8
2001,2,14,-0.5,8,-2.4,8
2001,2,15,1.4,8,-1.3,8
2001,2,16,1.3,8,-1.0,8
2001,2,17,3.3,8,0.7,8
2001,2,18,6.1,8,4.7,8
2001,2,19,4.9,8,2.0,8
2001,2,20,3.9,8,1.5,8
2001,2,21,10.1,8,3.3,8
2001,2,22,9.8,8,7.2,8
2001,2,23,9.7,8,5.8,8
2001,2,24,1.4,8,0.6,8
2001,2,25,1.4,8,-0.6,8
2001,2,26,3.1,8,0.5,8
2001,2,27,7.8,8,4.4,8
2001,2,28,7.8,8,4.7,8
2001,3,1,6.8,8,3.7,8
2001,3,2,6.7,8,3.0,8
2001,3,3,7.1,8,4.6,8
2001,3,4,10.0,8,5.8,8
2001,3,5,3.8,8,2.0,8
2001,3,6,5.9,8,3.3,8
2001,3,7,8.5,8,3.9,8
2001,3,8,1.8,8,-0.1,8
2001,3,9,1.7,8,-0.7,8
2001,3,10,1.8,8,-0.4,8
2001,3,11,1.8,8,-0.2,8
2001,3,12,3.9,8,1.2,8
2001,3,13,3.6,8,-0.1,8
2001,3,14,10.3,8,3.4,8
2001,3,15,12.5,8,5.5,8
2001,3,16,7.9,8,4.2,8
2001,3,17,11.9,8,6.2,8
2001,3,18,10.3,8,7.2,8
2001,3,19,12.5,8,9.0,8
2001,3,20,16.2,8,10.2,8
2001,3,21,11.5,8,6.4,8
2001,3,22,16.6,8,9.0,8
2001,3,23,10.1,8,6.2,8
2001,3,24,16.6,8,7.9,8
2001,3,25,20.1,8,11.7,8
2001,3,26,9.8,8,7.5,8
2001,3,27,6.4,8,4.7,8
2001,3,28,7.9,8,3.0,8
2001,3,29,6.3,8,2.4,8
2001,3,30,7.4,8,3.1,8
2001,3,31,7.5,8,4.1,8
2001,4,1,8.8,8,5.0,8
2001,4,2,14.7,8,8.6,8
2001,4,3,8.6,8,5.9,8
2001,4,4,9.7,8,6.3,8
2001,4,5,16.3,8,8.7,8
2001,4,6,13.2,8,9.4,8
2001,4,7,17.2,8,10.5,8
2001,4,8,21.4,8,13.7,8
2001,4,9,21.7,8,14.7,8
2001,4,10,24.5,8,16.1,8
2001,4,11,24.0,8,16.6,8
2001,4,12,17.4,8,11.8,8
2001,4,13,13.3,8,10.2,8
2001,4,14,16.8,8,12.0,8
2001,4,15,16.3,8,11.4,8
2001,4,16,15.0,8,11.4,8
2001,4,17,21.9,8,14.0,8
2001,4,18,26.4,8,17.5,8
2001,4,19,23.4,8,15.7,8
2001,4,20,13.7,8,7.8,8
2001,4,21,10.3,8,6.2,8
2001,4,22,10.8,8,7.1,8
2001,4,23,14.5,8,10.5,8
2001,4,24,15.0,8,11.8,8
2001,4,25,12.8,8,9.5,8
2001,4,26,14.1,8,9.4,8
2001,4,27,16.4,8,11.2,8
2001,4,28,20.0,8,12.8,8
2001,4,29,21.2,8,14.8,8
2001,4,30,19.4,8,14.3,8
2002,2,1,4.7,8,2.0,8
2002,2,2,6.8,8,3.7,8
2002,2,3,7.1,8,3.5,8
2002,2,4,6.5,8,1.5,8
2002,2,5,6.5,8,3.0,8
2002,2,6,10.2,8,5.3,8
2002,2,7,12.9,8,5.2,8
2002,2,8,9.8,8,7.3,8
2002,2,9,7.0,8,-0.1,8
2002,2,10,1.7,8,-0.5,8
2002,2,11,1.0,8,-0.7,8
2002,2,12,0.4,8,-1.5,8
2002,2,13,1.2,8,-1.6,8
2002,2,14,2.9,8,-0.3,8
2002,2,15,3.1,8,0.9,8
2002,2,16,6.4,8,3.6,8
2002,2,17,7.4,8,3.9,8
2002,2,18,6.9,8,2.4,8
2002,2,19,5.1,8,2.3,8
2002,2,20,7.6,8,5.5,8
2002,2,21,10.5,8,7.1,8
2002,2,22,9.4,8,6.9,8
2002,2,23,7.6,8,5.4,8
2002,2,24,4.9,8,3.1,8
2002,2,25,7.8,8,4.3,8
2002,2,26,9.3,8,4.0,8
2002,2,27,12.6,8,6.2,8
2002,2,28,9.5,8,6.0,8
2002,3,1,11.1,8,5.4,8
2002,3,2,9.4,8,1.4,8
2002,3,3,2.2,8,0.5,8
2002,3,4,7.0,8,3.3,8
2002,3,5,9.8,8,4.3,8
2002,3,6,9.6,8,6.5,8
2002,3,7,7.6,8,5.3,8
2002,3,8,6.2,8,4.2,8
2002,3,9,11.0,8,8.2,8
2002,3,10,11.9,8,6.9,8
2002,3,11,9.3,8,6.4,8
2002,3,12,9.4,8,7.1,8
2002,3,13,10.0,8,7.2,8
2002,3,14,16.1,8,9.3,8
2002,3,15,11.0,8,9.0,8
2002,3,16,9.9,8,6.4,8
2002,3,17,13.5,8,8.4,8
2002,3,18,12.2,8,7.6,8
2002,3,19,11.9,8,6.2,8
2002,3,20,10.4,8,6.9,8
2002,3,21,19.0,8,10.6,8
2002,3,22,11.0,8,8.1,8
2002,3,23,7.4,8,5.1,8
2002,3,24,7.5,8,4.8,8
2002,3,25,9.5,8,5.7,8
2002,3,26,16.9,8,10.0,8
2002,3,27,9.9,8,7.4,8
2002,3,28,9.7,8,5.9,8
2002,3,29,16.2,8,9.4,8
2002,3,30,11.5,8,9.6,8
2002,3,31,14.6,8,9.5,8
2002,4,1,15.3,8,9.9,8
2002,4,2,15.4,8,11.8,8
2002,4,3,19.3,8,11.8,8
2002,4,4,12.1,8,9.1,8
2002,4,5,12.4,8,8.9,8
2002,4,6,17.5,8,10.6,8
2002,4,7,12.6,8,10.5,8
2002,4,8,19.9,8,14.3,8
2002,4,9,10.9,8,8.9,8
2002,4,10,13.7,8,9.5,8
2002,4,11,13.8,8,9.7,8
2002,4,12,9.9,8,8.4,8
2002,4,13,17.3,8,9.8,8
2002,4,14,16.1,8,12.2,8
2002,4,15,25.6,8,16.5,8
2002,4,16,23.6,8,17.4,8
2002,4,17,20.2,8,15.0,8
2002,4,18,15.0,8,12.4,8
2002,4,19,15.3,8,11.8,8
2002,4,20,22.8,8,15.5,8
2002,4,21,22.3,8,16.6,8
2002,4,22,22.9,8,17.9,8
2002,4,23,26.1,8,18.2,8
2002,4,24,26.0,8,17.7,8
2002,4,25,14.3,8,10.7,8
2002,4,26,14.9,8,9.6,8
2002,4,27,16.7,8,11.1,8
2002,4,28,17.6,8,12.2,8
2002,4,29,17.6,8,12.3,8
2002,4,30,15.5,8,13.1,8
2003,2,1,1.3,8,0.0,8
2003,2,2,2.8,8,0.2,8
2003,2,3,2.6,8,0.5,8
2003,2,4,3.3,8,1.0,8
2003,2,5,2.2,8,-0.8,8
2003,2,6,3.9,8,1.2,8
2003,2,7,8.3,8,5.2,8
2003,2,8,8.7,8,6.0,8
2003,2,9,10.3,8,5.9,8
2003,2,10,8.0,8,5.4,8
2003,2,11,4.8,8,3.2,8
2003,2,12,3.2,8,0.0,8
2003,2,13,2.6,8,-0.2,8
2003,2,14,3.7,8,2.3,8
2003,2,15,6.5,8,3.3,8
2003,2,16,7.3,8,3.7,8
2003,2,17,5.9,8,4.4,8
2003,2,18,6.4,8,2.9,8
2003,2,19,7.1,8,2.1,8
2003,2,20,8.8,8,4.5,8
2003,2,21,4.8,8,3.1,8
2003,2,22,7.6,8,3.1,8
2003,2,23,5.6,8,2.3,8
2003,2,24,5.1,8,1.2,8
2003,2,25,5.4,8,2.4,8
2003,2,26,6.5,8,4.1,8
2003,2,27,3.6,8,1.2,8
2003,2,28,6.1,8,2.4,8
2003,3,1,9.5,8,4.1,8
2003,3,2,9.1,8,5.6,8
2003,3,3,10.8,8,4.2,8
2003,3,4,1.6,8,-0.1,8
2003,3,5,4.5,8,2.0,8
2003,3,6,6.9,8,4.3,8
2003,3,7,5.6,8,4.5,8
2003,3,8,4.0,8,3.0,8
2003,3,9,4.4,8,1.9,8
2003,3,10,2.7,8,0.4,8
2003,3,11,2.4,8,0.5,8
2003,3,12,3.9,8,1.7,8
2003,3,13,5.3,8,3.3,8
2003,3,14,8.1,8,5.1,8
2003,3,15,8.5,8,4.1,8
2003,3,16,9.8,8,5.8,8
2003,3,17,7.7,8,4.5,8
2003,3,18,8.4,8,5.2,8
2003,3,19,9.2,8,4.6,8
2003,3,20,6.3,8,3.7,8
2003,3,21,7.4,8,3.4,8
2003,3,22,9.0,8,3.7,8
2003,3,23,9.1,8,3.6,8
2003,3,24,14.2,8,7.9,8
2003,3,25,15.4,8,9.9,8
2003,3,26,12.8,8,8.3,8
2003,3,27,15.0,8,9.7,8
2003,3,28,9.9,8,6.8,8
2003,3,29,9.2,8,6.6,8
2003,3,30,11.2,8,7.5,8
2003,3,31,12.0,8,8.3,8
2003,4,1,10.5,8,7.2,8
2003,4,2,11.1,8,6.7,8
2003,4,3,13.7,8,7.4,8
2003,4,4,16.2,8,10.0,8
2003,4,5,9.1,8,7.5,8
2003,4,6,10.6,8,8.4,8
2003,4,7,16.0,8,11.7,8
2003,4,8,17.5,8,12.5,8
2003,4,9,11.8,8,7.0,8
2003,4,10,11.1,8,7.3,8
2003,4,11,16.4,8,9.5,8
2003,4,12,13.1,8,10.8,8
2003,4,13,14.1,8,10.9,8
2003,4,14,14.4,8,9.3,8
2003,4,15,20.8,8,12.2,8
2003,4,16,16.5,8,12.0,8
2003,4,17,23.5,8,15.0,8
2003,4,18,17.7,8,14.4,8
2003,4,19,17.7,8,12.2,8
2003,4,20,11.2,8,9.0,8
2003,4,21,11.3,8,8.1,8
2003,4,22,12.4,8,8.8,8
2003,4,23,11.5,8,10.3,8
2003,4,24,15.6,8,11.4,8
2003,4,25,15.9,8,12.0,8
2003,4,26,15.5,8,11.6,8
2003,4,27,16.7,8,12.6,8
2003,4,28,20.6,8,14.1,8
2003,4,29,26.0,8,17.3,8
2003,4,30,17.2,8,11.5,8
2004,2,1,5.8,8,3.5,8
2004,2,2,7.2,8,3.4,8
2004,2,3,6.2,8,2.6,8
2004,2,4,2.6,8,1.2,8
2004,2,5,2.5,8,0.6,8
2004,2,6,2.3,8,0.4,8
2004,2,7,1.2,8,0.0,8
2004,2,8,3.3,8,1.2,8
2004,2,9,2.4,8,0.7,8
2004,2,10,2.4,8,0.3,8
2004,2,11,5.0,8,0.2,8
2004,2,12,6.6,8,4.7,8
2004,2,13,7.2,8,3.7,8
2004,2,14,10.4,8,5.3,8
2004,2,15,6.8,8,4.1,8
2004,2,16,5.0,8,3.0,8
2004,2,17,6.8,8,3.9,8
2004,2,18,4.5,8,2.8,8
2004,2,19,5.7,8,2.7,8
2004,2,20,8.2,8,2.8,8
2004,2,21,15.2,8,7.4,8
2004,2,22,21.6,8,12.4,8
2004,2,23,13.0,8,3.9,8
2004,2,24,7.7,8,4.2,8
2004,2,25,10.9,8,7.7,8
2004,2,26,11.4,8,5.6,8
2004,2,27,3.6,8,1.1,8
2004,2,28,9.1,8,3.7,8
2004,2,29,8.3,8,4.9,8
2004,3,1,3.6,8,1.3,8
2004,3,2,4.6,8,0.4,8
2004,3,3,1.0,8,-1.4,8
2004,3,4,1.8,8,0.2,8
2004,3,5,1.4,8,-0.9,8
2004,3,6,5.6,8,0.9,8
2004,3,7,3.7,8,1.6,8
2004,3,8,4.9,8,2.1,8
2004,3,9,10.0,8,5.8,8
2004,3,10,17.2,8,9.6,8
2004,3,11,16.8,8,8.6,8
2004,3,12,10.9,8,7.3,8
2004,3,13,8.7,8,5.0,8
2004,3,14,7.9,8,4.5,8
2004,3,15,8.1,8,3.4,8
2004,3,16,15.9,8,7.2,8
2004,3,17,22.6,8,12.5,8
2004,3,18,6.3,8,3.1,8
2004,3,19,7.7,8,3.9,8
2004,3,20,11.0,8,4.8,8
2004,3,21,10.4,8,5.0,8
2004,3,22,10.1,8,5.7,8
2004,3,23,10.9,8,6.4,8
2004,3,24,14.1,8,7.5,8
2004,3,25,11.6,8,8.4,8
2004,3,26,9.9,8,7.0,8
2004,3,27,9.4,8,6.5,8
2004,3,28,12.7,8,7.1,8
2004,3,29,17.5,8,11.1,8
2004,3,30,20.4,8,12.8,8
2004,3,31,12.4,8,8.2,8
2004,4,1,11.2,8,7.7,8
2004,4,2,13.3,8,7.6,8
2004,4,3,6.1,8,4.4,8
2004,4,4,8.9,8,4.8,8
2004,4,5,10.7,8,5.4,8
2004,4,6,18.1,8,10.0,8
2004,4,7,11.7,8,8.1,8
2004,4,8,11.1,8,8.3,8
2004,4,9,15.2,8,9.5,8
2004,4,10,15.2,8,10.3,8
2004,4,11,22.1,8,13.7,8
2004,4,12,17.2,8,11.5,8
2004,4,13,17.7,8,11.5,8
2004,4,14,13.9,8,9.1,8
2004,4,15,14.3,8,9.6,8
2004,4,16,21.0,8,13.4,8
2004,4,17,15.3,8,9.9,8
2004,4,18,23.7,8,13.5,8
2004,4,19,22.7,8,15.5,8
2004,4,20,16.2,8,12.4,8
2004,4,21,15.0,8,11.8,8
2004,4,22,20.7,8,14.7,8
2004,4,23,12.3,8,9.6,8
2004,4,24,11.4,8,6.7,8
2004,4,25,13.6,8,8.9,8
2004,4,26,14.1,8,10.3,8
2004,4,27,14.4,8,11.4,8
2004,4,28,14.0,8,10.9,8
2004,4,29,15.7,8,11.5,8
2004,4,30,20.2,8,14.0,8
2005,2,1,1.1,8,-0.4,8
2005,2,2,2.5,8,0.2,8
2005,2,3,2.6,8,1.0,8
2005,2,4,2.3,8,1.3,8
2005,2,5,2.3,8,0.4,8
2005,2,6,2.3,8,1.1,8
2005,2,7,3.5,8,1.4,8
2005,2,8,4.2,8,0.9,8
2005,2,9,6.3,8,2.3,8
2005,2,10,3.8,8,1.3,8
2005,2,11,-0.1,8,-1.8,8
2005,2,12,1.0,8,-0.5,8
2005,2,13,2.4,8,0.8,8
2005,2,14,2.4,8,0.8,8
2005,2,15,5.1,8,1.4,8
2005,2,16,1.9,8,0.3,8
2005,2,17,6.5,8,3.5,8
2005,2,18,4.2,8,2.0,8
2005,2,19,4.5,8,2.9,8
2005,2,20,6.3,8,1.8,8
2005,2,21,0.2,8,-0.8,8
2005,2,22,1.9,8,0.1,8
2005,2,23,6.4,8,1.9,8
2005,2,24,1.9,8,0.2,8
2005,2,25,4.8,8,0.5,8
2005,2,26,1.1,8,-0.7,8
2005,2,27,1.7,8,-0.3,8
2005,2,28,4.6,8,1.1,8
2005,3,1,1.5,8,-0.5,8
2005,3,2,0.9,8,-0.5,8
2005,3,3,2.6,8,0.5,8
2005,3,4,1.3,8,0.1,8
2005,3,5,4.2,8,0.8,8
2005,3,6,5.2,8,1.8,8
2005,3,7,9.1,8,5.7,8
2005,3,8,9.6,8,6.3,8
2005,3,9,4.5,8,2.5,8
2005,3,10,10.6,8,4.9,8
2005,3,11,11.2,8,8.1,8
2005,3,12,6.6,8,3.3,8
2005,3,13,3.1,8,0.3,8
2005,3,14,4.8,8,2.2,8
2005,3,15,8.9,8,5.1,8
2005,3,16,11.3,8,6.2,8
2005,3,17,11.0,8,6.6,8
2005,3,18,8.9,8,6.6,8
2005,3,19,6.2,8,3.9,8
2005,3,20,11.0,8,5.9,8
2005,3,21,10.2,8,6.9,8
2005,3,22,14.6,8,8.1,8
2005,3,23,11.3,8,7.1,8
2005,3,24,10.4,8,6.8,8
2005,3,25,5.6,8,2.7,8
2005,3,26,5.4,8,3.0,8
2005,3,27,7.7,8,4.6,8
2005,3,28,11.7,8,6.9,8
2005,3,29,9.4,8,6.4,8
2005,3,30,7.5,8,4.9,8
2005,3,31,10.5,8,6.0,8
2005,4,1,9.3,8,6.1,8
2005,4,2,14.5,8,8.0,8
2005,4,3,10.0,8,6.9,8
2005,4,4,9.1,8,5.0,8
2005,4,5,13.6,8,8.1,8
2005,4,6,19.7,8,13.4,8
2005,4,7,19.6,8,12.8,8
2005,4,8,11.2,8,8.9,8
2005,4,9,11.0,8,7.8,8
2005,4,10,19.4,8,12.5,8
2005,4,11,11.6,8,8.8,8
2005,4,12,13.4,8,8.9,8
2005,4,13,11.0,8,7.9,8
2005,4,14,13.7,8,9.0,8
2005,4,15,18.0,8,11.0,8
2005,4,16,15.5,8,9.7,8
2005,4,17,12.9,8,8.2,8
2005,4,18,12.1,8,7.2,8
2005,4,19,14.6,8,9.8,8
2005,4,20,12.0,8,10.6,8
2005,4,21,15.6,8,11.5,8
2005,4,22,14.2,8,9.9,8
2005,4,23,10.5,8,8.0,8
2005,4,24,13.4,8,9.3,8
2005,4,25,19.2,8,13.0,8
2005,4,26,16.2,8,12.8,8
2005,4,27,20.2,8,15.6,8
2005,4,28,24.4,8,19.6,8
2005,4,29,18.5,8,14.4,8
2005,4,30,17.6,8,13.2,8
2006,2,1,2.7,8,0.4,8
2006,2,2,3.0,8,0.5,8
2006,2,3,-0.7,8,-3.5,8
2006,2,4,0.1,8,-2.5,8
2006,2,5,0.1,8,-1.7,8
2006,2,6,1.9,8,0.0,8
2006,2,7,3.3,8,1.9,8
2006,2,8,4.0,8,2.2,8
2006,2,9,1.6,8,-0.7,8
2006,2,10,4.8,8,1.8,8
2006,2,11,2.8,8,1.0,8
2006,2,12,0.2,8,-1.9,8
2006,2,13,8.6,8,4.7,8
2006,2,14,11.4,8,6.7,8
2006,2,15,9.0,8,6.6,8
2006,2,16,4.7,8,2.4,8
2006,2,17,6.2,8,-0.3,8
2006,2,18,4.1,8,0.6,8
2006,2,19,8.2,8,3.4,8
2006,2,20,8.3,8,4.4,8
2006,2,21,11.5,8,5.4,8
2006,2,22,12.8,8,7.2,8
2006,2,23,8.1,8,3.7,8
2006,2,24,7.2,8,2.7,8
2006,2,25,10.5,8,4.5,8
2006,2,26,11.0,8,7.1,8
2006,2,27,5.3,8,0.9,8
2006,2,28,3.6,8,1.2,8
2006,3,1,5.0,8,3.0,8
2006,3,2,4.7,8,3.3,8
2006,3,3,5.8,8,3.0,8
2006,3,4,4.2,8,2.1,8
2006,3,5,11.4,8,5.7,8
2006,3,6,9.7,8,5.3,8
2006,3,7,10.3,8,3.3,8
2006,3,8,7.9,8,4.6,8
2006,3,9,6.2,8,3.4,8
2006,3,10,12.1,8,7.6,8
2006,3,11,15.6,8,9.4,8
2006,3,12,6.4,8,1.9,8
2006,3,13,0.2,8,-1.4,8
2006,3,14,3.2,8,0.4,8
2006,3,15,8.0,8,5.0,8
2006,3,16,12.0,8,7.6,8
2006,3,17,10.8,8,7.4,8
2006,3,18,15.1,8,8.4,8
2006,3,19,6.7,8,4.0,8
2006,3,20,7.3,8,4.7,8
2006,3,21,8.5,8,5.4,8
2006,3,22,9.8,8,6.9,8
2006,3,23,9.1,8,6.3,8
2006,3,24,7.5,8,5.4,8
2006,3,25,10.9,8,6.3,8
2006,3,26,15.6,8,5.4,8
2006,3,27,8.6,8,4.9,8
2006,3,28,17.9,8,9.9,8
2006,3,29,5.8,8,3.1,8
2006,3,30,4.8,8,2.5,8
2006,3,31,4.9,8,2.9,8
2006,4,1,9.2,8,5.7,8
2006,4,2,11.9,8,7.7,8
2006,4,3,8.6,8,5.6,8
2006,4,4,12.0,8,7.5,8
2006,4,5,10.7,8,7.7,8
2006,4,6,6.7,8,4.7,8
2006,4,7,7.6,8,5.1,8
2006,4,8,8.7,8,6.6,8
2006,4,9,8.4,8,5.5,8
2006,4,10,13.7,8,7.4,8
2006,4,11,16.0,8,12.0,8
2006,4,12,21.2,8,15.6,8
2006,4,13,13.5,8,9.7,8
2006,4,14,9.9,8,7.4,5
2006,4,15,15.0,8,8.9,8
2006,4,16,10.8,8,7.7,8
2006,4,17,10.3,8,7.6,8
2006,4,18,13.4,8,9.6,8
2006,4,19,18.2,8,13.3,8
2006,4,20,17.1,8,7.9,8
2006,4,21,11.2,8,7.0,8
2006,4,22,10.9,8,7.5,8
2006,4,23,19.5,8,11.5,8
2006,4,24,14.4,8,10.8,8
2006,4,25,12.1,8,8.1,8
2006,4,26,14.1,8,10.7,8
2006,4,27,13.0,8,9.4,8
2006,4,28,14.4,8,10.6,8
2006,4,29,22.4,8,14.6,8
2006,4,30,21.8,8,15.2,8
2007,2,1,4.7,8,2.5,8
2007,2,2,3.9,8,2.3,8
2007,2,3,7.3,8,4.7,8
2007,2,4,4.8,8,2.2,8
2007,2,5,9.6,8,4.5,8
2007,2,6,12.6,8,7.4,8
2007,2,7,7.2,8,5.0,8
2007,2,8,7.9,8,5.6,8
2007,2,9,6.5,8,4.5,8
2007,2,10,7.8,8,4.6,8
2007,2,11,5.2,8,3.0,8
2007,2,12,4.4,8,2.6,8
2007,2,13,7.2,8,2.2,8
2007,2,14,10.2,8,5.7,8
2007,2,15,8.0,8,2.7,8
2007,2,16,4.8,8,3.1,8
2007,2,17,8.3,8,3.5,8
2007,2,18,8.4,8,4.4,8
2007,2,19,6.4,8,4.6,8
2007,2,20,8.2,8,3.4,8
2007,2,21,10.0,8,3.9,8
2007,2,22,13.6,8,6.7,8
2007,2,23,13.4,8,7.2,8
2007,2,24,3.0,8,0.8,8
2007,2,25,5.2,8,0.5,8
2007,2,26,7.4,8,1.5,8
2007,2,27,9.8,8,3.6,8
2007,2,28,6.7,8,4.0,8
2007,3,1,7.2,8,4.3,8
2007,3,2,8.5,8,3.7,8
2007,3,3,12.3,8,5.8,8
2007,3,4,14.3,8,9.4,8
2007,3,5,14.0,8,10.8,8
2007,3,6,8.2,8,3.8,8
2007,3,7,2.0,8,0.4,8
2007,3,8,4.8,8,1.7,8
2007,3,9,6.1,8,3.0,8
2007,3,10,6.9,8,3.5,8
2007,3,11,6.0,8,2.7,8
2007,3,12,3.7,8,0.9,8
2007,3,13,2.4,8,1.2,8
2007,3,14,3.4,8,1.6,8
2007,3,15,6.1,8,2.7,8
2007,3,16,6.7,8,3.0,8
2007,3,17,5.0,8,2.1,8
2007,3,18,4.8,8,2.4,8
2007,3,19,3.0,8,1.1,8
2007,3,20,6.3,8,2.7,8
2007,3,21,8.7,8,4.5,8
2007,3,22,7.9,8,4.0,8
2007,3,23,9.4,8,6.2,8
2007,3,24,13.5,8,8.6,8
2007,3,25,11.4,8,9.7,8
2007,3,26,11.3,8,8.2,8
2007,3,27,15.4,8,9.7,8
2007,3,28,10.7,8,7.7,8
